Behavior,Refined_behavior,Response
Generate a news headline about a recent event.,"Generate a news headline about a recent event.
Event: The opening of a new museum in downtown.
Location: <mask:8>.
Date: <mask:10>.
Headline: <mask:16>.","
Event: The opening of a new museum in downtown.
Location: 123 Main Street, Downtown City.
Date: 07/25/2022.
Headline: 
Downtown City Landmark: New Museum Opens at 123 Main Street."
"Categorize the following type of pollination.

Input:
The pollination of flowers by wind.","Categorize the following type of pollination.
Pollination method: The pollination of flowers by wind
Pollination agent: <mask:8>
Pollination environment: <mask:12>
Category: <mask:4>","ination of flowers by wind
Pollination agent: 
Wind
Pollination target: Flowers
Pollination environment: 
Air
Pollination location: 
Open spaces

Category: 
Wind pollination"
Imagine you received news of an impending natural disaster. What are the three most important items you would need to prepare for the disaster?,"Imagine you received news of an impending natural disaster. What are the three most important items you would need to prepare for the disaster?
Preparation items: <mask:12>, <mask:12>, <mask:12>.","
Preparation items: 1. A sufficient supply of water and non-perishable food, 2. A first-aid kit with essential medications and supplies, 3. A family emergency plan with important documents and emergency contacts."
"Categorize the following item into one of the 7 animal categories (mammal, amphibian, bird, fish, reptile, insect, arachnid):

Input:
Earthworm","Categorize the following item into one of the 7 animal categories (mammal, amphibian, bird, fish, reptile, insect, arachnid):
Item: Earthworm
Category: <mask:10>.","Item: Earthworm
Category: 

The earthworm is categorized as an insect."
"Summarize the sentence using 6 words or less.

Input:
Electric vehicles are better for the environment because they do not produce any harmful emissions.","Summarize in 6 words or less.
Sentence: Electric vehicles are better for the environment because they do not produce any harmful emissions.
Summary: <mask:6>."," in 6 words or less.
Sentence: Electric vehicles are better for the environment because they do not produce any harmful emissions.
Summary:  Electric vehicles produce no harmful emissions."
"Categorize the following passage as either fiction or non-fiction.

Input:
The world of Agartha is a mysterious underground realm. It is a hidden land filled with a variety of bizarre creatures, both benevolent and malicious. Legends tell us that Agartha is a place of utopia, where knowledge and technology are plentiful and advanced beyond our understanding.","Categorize the following passage as either fiction or non-fiction.
Passage: The world of Agartha is a mysterious underground realm. It is a hidden land filled with a variety of bizarre creatures, both benevolent and malicious. Legends tell us that Agartha is a place of utopia, where knowledge and technology are plentiful and advanced beyond our understanding.
Clue: <mask:8>.
Category: <mask:4>.","age: The world of Agartha is a mysterious underground realm. It is a hidden land filled with a variety of bizarre creatures, both benevolent and malicious. Legends tell us that Agartha is a place of utopia, where knowledge and technology are plentiful and advanced beyond our understanding.
Clue:  The passage describes a fictional or imaginary world.
Category:  Fiction or non-fiction."
Create an algorithm for converting an integer to a string.,"Create an algorithm for converting an integer to a string.
Step 1: Initialize an empty string variable, <mask:8>.
Step 2: While the integer is greater than zero, do the following:
         - Get the last digit of the integer using modulo operation, <mask:10>.
         - Convert the digit to a character and append it to the string variable, <mask:12>.
         - Remove the last digit from the integer using integer division, <mask:14>.
Step 3: Reverse the string variable, <mask:16>.
Final output: <mask:20>.","
Step 1: Initialize an empty string variable, 
         - integer_to_string = """".
Step 2: While the integer is greater than zero, do the following:
         - Get the last digit of the integer using modulo operation, 
            - digit = integer % 10.
         - Convert the digit to a character and append it to the string variable, 
            - integer_to_string = integer_to_string + digit.
         - Remove the last digit from the integer using integer division, 
            - integer = integer / 10 * 10.
Step 3: Reverse the string variable, 
         - integer_to_string = integer_to_string[::-1] if needed.
Final output: 
         - integer_to_string, which now contains the string representation of the integer in the correct order."
"Change the titles of the following article from singular to plural.

Input:
The Impact of Social Media on Mental Health","Change the titles of the following article from singular to plural.
Article title: The Impact of Social Media on Mental Health
New title: <mask:12>
Step 1: Identify the key nouns in the title.
Step 2: Determine the plural form of these nouns.
Step 3: <mask:8>"," title: The Impact of Social Media on Mental Health
New title:  The Impact of Social Media Platforms on Mental Health. 

Step 1: Identify the key nouns in the title.
Step 2: Determine the plural form of these nouns.
Step 3:  Rewrite the title using the plural forms."
"What are the positive and negative aspects of this model?

Input:
Model: Neural Persistence","What are the positive and negative aspects of this model?
Model: Neural Persistence
Positive aspects: <mask:8>.
Negative aspects: <mask:10>.","Model: Neural Persistence
Positive aspects: 
- Efficient.
- Scalable.
Negative aspects: 
- Resource-intensive.
- Limited interpretability."
Give two methods to reduce stress,"Give two methods to reduce stress.
Method 1: <mask:8>.
Method 2: <mask:10>.",".
Method 1:  Practice mindfulness through meditation or deep breathing exercises.
Method 2:  Engage in regular physical activity such as exercise or yoga."
"Change the word ""humor"" in the following sentence to an appropriate adjective.

Input:
The relationship lacked humor.","Change the word ""humor"" in the following sentence to an appropriate adjective.
Original: The relationship lacked humor.
Adjective: <mask:8>.
Revised sentence: <mask:16>.","Original: The relationship lacked humor.
Adjective: 

Original: The relationship lacked humor.
Revised sentence: 
The relationship lacked humor.

Original: 
The relationship lacked humor."
Find out the capital of Canada. Output the name of the city.,"Find out the capital of Canada.
Output: <mask:8>.","
Output: 

The capital of Canada is Ottawa."
Explain why the budget of a company is important.,"Explain why the budget of a company is important.
Definition: A budget is a financial plan that outlines expected revenues and expenses.
Importance clue: <mask:10>.
Explanation: <mask:20>.","
Definition: A budget is a financial plan that outlines expected revenues and expenses.
Importance clue:  A budget is essential for a company's financial success.
Explanation:  A budget helps a company track its financial performance, identify areas for improvement, and make informed financial decisions."
Identify 2 examples of types of agricultural subsidies.,"Identify 2 examples of types of agricultural subsidies.
Subsidy type 1: <mask:8>.
Subsidy type 2: <mask:12>.","
Subsidy type 1: 
Subsidies paid directly to farmers.
Subsidy type 2: 
Subsidies paid to food processors on behalf of farmers."
"Suggest two other activities to do with this given activity.

Input:
Visit a museum","Suggest two other activities to do with this given activity.
Given activity: Visit a museum
Activity 1: <mask:8>
Activity 2: <mask:10>"," activity: Visit a museum
Activity 1:  Take a guided tour of the museum.
Activity 2:  Attend a lecture or workshop hosted by the museum."
Suggest an activity to actively involve a group of 10 people.,"Suggest an activity to actively involve a group of 10 people.
Number of participants: <mask:5>.
Activity type: <mask:8>.
Expected duration: <mask:12>.","
Number of participants: 10-15.
Activity type:  Outdoor, fun, and team-building activity.
Expected duration: 2-3 hours.
Location: Local park or beach."
"What is the correct grammar and punctuation in the following sentence?

Input:
I'm going to the store after school","What is the correct grammar and punctuation in the following sentence?
Original: I'm going to the store after school.
Subject: <mask:5>.
Verb phrase: <mask:8>.
Punctuation check: <mask:12>.","Original: I'm going to the store after school.
Subject:  I'm going after school.
Verb phrase:  I'm going to the store after school.
Punctuation check: 
Corrected: I'm going to the store after school."
"Generate a new design for a watch based on the given input.

Input:
Graphic: A cartoon character","Generate a new design for a watch based on the given input.
Graphic: A cartoon character
Design elements: <mask:12>.
Color scheme: <mask:8>.
Watch face layout: <mask:16>.","Graphic: A cartoon character
Design elements:  Big eyes, small nose, floppy ears, and smiling mouth.
Color scheme:  Red, blue, yellow, and green.
Watch face layout:  Circular with a small square in the middle, with the cartoon character in the center."
"Generate the output for a given sentence using the Levenshtein distance metric

Input:
Yesterday I ran to the store.","Generate the output for a given sentence using the Levenshtein distance metric.
Input: Yesterday I ran to the store.
Target word: <mask:10>.
Nearest match: <mask:14>.",": Yesterday I ran to the store.
Target word:  run
Output:
Target word:  run.
Nearest match:  ran.
Levenshtein distance to nearest match: 1."
Name three cities in the United States with population over 1 million.,"Name three cities in the United States with population over 1 million.
City 1: <mask:12>.
City 2: <mask:12>.
City 3: <mask:16>.","
City 1:  New York City, New York - population over 8 million.
City 2:  Los Angeles, California - population over 3.9 million.
City 3:  Chicago, Illinois - population over 2.7 million in the Chicago metropolitan area."
"Format the following article according to APA style guidelines.

Input:
This article is about the remarkable benefits of nature. When we spend time in nature, our level of stress and anxiety decreases, and our sense of well-being and creativity increases.","Format the following article according to APA style guidelines.
Input:
This article is about the remarkable benefits of nature. When we spend time in nature, our level of stress and anxiety decreases, and our sense of well-being and creativity increases.
Title: <mask:10>
Author: <mask:12>
Year: <mask:8>
Journal: <mask:14>
Volume: <mask:8>
Issue: <mask:6>
Pages: <mask:8>","Input:
This article is about the remarkable benefits of nature. When we spend time in nature, our level of stress and anxiety decreases, and our sense of well-being and creativity increases.
Title: 
""The Remarkable Benefits of Nature"" 

Author: 
""Author's First Name and Last Name"" 

Year: 
""Year of Publication"" 

Journal: 
""Journal of the Society for Nature and Human Health"" 

Volume: 
""Volume of Publication"" 

Issue: 
""Issue"" 

Pages: 
""Page Start-Page End"""
